Gesture,landmark_1_x,landmark_1_y,landmark_1_z,landmark_2_x,landmark_2_y,landmark_2_z,landmark_3_x,landmark_3_y,landmark_3_z,landmark_4_x,landmark_4_y,landmark_4_z,landmark_5_x,landmark_5_y,landmark_5_z,landmark_6_x,landmark_6_y,landmark_6_z,landmark_7_x,landmark_7_y,landmark_7_z,landmark_8_x,landmark_8_y,landmark_8_z,landmark_9_x,landmark_9_y,landmark_9_z,landmark_10_x,landmark_10_y,landmark_10_z,landmark_11_x,landmark_11_y,landmark_11_z,landmark_12_x,landmark_12_y,landmark_12_z,landmark_13_x,landmark_13_y,landmark_13_z,landmark_14_x,landmark_14_y,landmark_14_z,landmark_15_x,landmark_15_y,landmark_15_z,landmark_16_x,landmark_16_y,landmark_16_z,landmark_17_x,landmark_17_y,landmark_17_z,landmark_18_x,landmark_18_y,landmark_18_z,landmark_19_x,landmark_19_y,landmark_19_z,landmark_20_x,landmark_20_y,landmark_20_z,landmark_21_x,landmark_21_y,landmark_21_z
Blank,0.6343789100646973,0.8038843274116516,4.783427129950724e-07,0.5695241689682007,0.7494292855262756,-0.025205865502357483,0.5075063109397888,0.6379021406173706,-0.035149946808815,0.4499202072620392,0.5684698224067688,-0.045418210327625275,0.4004267156124115,0.5288365483283997,-0.0547177717089653,0.5686200857162476,0.44390493631362915,-0.00019641095423139632,0.5411580801010132,0.3200620412826538,-0.006977976765483618,0.5283500552177429,0.24441289901733398,-0.013588755391538143,0.5198266506195068,0.1849934458732605,-0.019597236067056656,0.6162302494049072,0.42945411801338196,-0.003784420434385538,0.6076485514640808,0.28831860423088074,-0.0033596332650631666,0.6030071377754211,0.20373713970184326,-0.004968373570591211,0.5993413925170898,0.14310584962368011,-0.006587089970707893,0.663391649723053,0.44959375262260437,-0.01364304218441248,0.675875723361969,0.3215017318725586,-0.022955378517508507,0.6802389025688171,0.2350422441959381,-0.030133932828903198,0.6821103692054749,0.16241222620010376,-0.03548445552587509,0.705654501914978,0.4983912706375122,-0.026897424831986427,0.7462414503097534,0.42845919728279114,-0.041730865836143494,0.7721704840660095,0.3755367696285248,-0.048831045627593994,0.7942105531692505,0.32549142837524414,-0.052660584449768066
Blank,0.6347296237945557,0.8128147125244141,4.854813369092881e-07,0.5696098208427429,0.7571655511856079,-0.026689661666750908,0.5072007775306702,0.6454195380210876,-0.037385985255241394,0.44923728704452515,0.575884997844696,-0.0478840097784996,0.39880818128585815,0.5370287299156189,-0.05762932449579239,0.5684776902198792,0.4505864083766937,-0.00375349260866642,0.5408973693847656,0.32492464780807495,-0.01193914283066988,0.5281546711921692,0.24733664095401764,-0.01988796889781952,0.5195212364196777,0.1858135461807251,-0.027263712137937546,0.616592526435852,0.4362131953239441,-0.007474037352949381,0.6083614230155945,0.2926642894744873,-0.009753648191690445,0.603695273399353,0.20523492991924286,-0.014387465082108974,0.599884033203125,0.14100433886051178,-0.01860748417675495,0.6636834144592285,0.45785436034202576,-0.017312681302428246,0.6773746609687805,0.32822540402412415,-0.0299959946423769,0.6820734143257141,0.23964907228946686,-0.0408947616815567,0.6841604113578796,0.16346165537834167,-0.04894174262881279,0.7054206132888794,0.5093456506729126,-0.03030087798833847,0.7466061115264893,0.437646746635437,-0.0481865257024765,0.773176908493042,0.3829808831214905,-0.05778093636035919,0.7954567670822144,0.3295556306838989,-0.0637107789516449
Blank,0.6358633637428284,0.8178615570068359,4.876119419350289e-07,0.5705791115760803,0.7619644403457642,-0.02749401330947876,0.5073031187057495,0.6526768803596497,-0.039367638528347015,0.4485473036766052,0.5863781571388245,-0.05051754415035248,0.39793217182159424,0.5504382848739624,-0.06104494631290436,0.5685060024261475,0.45455119013786316,-0.009140579029917717,0.5412884950637817,0.3275068998336792,-0.01925339549779892,0.5288406014442444,0.24897915124893188,-0.02816837467253208,0.5201698541641235,0.18643693625926971,-0.0361747182905674,0.6167500019073486,0.44063326716423035,-0.01292764488607645,0.6085985898971558,0.29647135734558105,-0.017249850556254387,0.6042003035545349,0.2086881846189499,-0.02304224669933319,0.6000642776489258,0.1431497484445572,-0.028091415762901306,0.6644549369812012,0.46447524428367615,-0.02257479541003704,0.678157389163971,0.3336471617221832,-0.03754810988903046,0.6830973625183105,0.24246373772621155,-0.05032426491379738,0.6851320266723633,0.16277746856212616,-0.05959729850292206,0.7065949440002441,0.5191954374313354,-0.03512304648756981,0.7487459182739258,0.44601666927337646,-0.05522315204143524,0.7759311199188232,0.3914484679698944,-0.06616292893886566,0.7984620928764343,0.3378776013851166,-0.07298779487609863
Blank,0.6374977827072144,0.8277367949485779,4.68907217054948e-07,0.571722149848938,0.7714762687683105,-0.02831082046031952,0.5074198842048645,0.6600933074951172,-0.04019557312130928,0.4490882456302643,0.5935699343681335,-0.050891149789094925,0.398215651512146,0.5587220191955566,-0.06132279336452484,0.5712723731994629,0.4626063108444214,-0.01369692012667656,0.544093668460846,0.3326996862888336,-0.0256892628967762,0.5316516160964966,0.2523705065250397,-0.036183588206768036,0.5226765871047974,0.18682438135147095,-0.04559149965643883,0.6203511357307434,0.4494306147098541,-0.017697516828775406,0.6116556525230408,0.30196067690849304,-0.02523937076330185,0.6079107522964478,0.2110382616519928,-0.03441516309976578,0.6048640012741089,0.14088258147239685,-0.04226496443152428,0.6679890751838684,0.47489413619041443,-0.0272205863147974,0.6815302968025208,0.3420080840587616,-0.04599428549408913,0.6875779628753662,0.2516711950302124,-0.06238343194127083,0.6907898783683777,0.17112478613853455,-0.07407717406749725,0.7104359865188599,0.5309854745864868,-0.03929968550801277,0.7524967193603516,0.45380353927612305,-0.06259594857692719,0.7805430293083191,0.3987896740436554,-0.07577864080667496,0.8037481904029846,0.343568354845047,-0.08438634872436523
Blank,0.6405930519104004,0.8327409029006958,4.5084010480422876e-07,0.5737451910972595,0.7764261960983276,-0.026896413415670395,0.509868860244751,0.6639034152030945,-0.03780386969447136,0.4511316418647766,0.595625102519989,-0.047790925949811935,0.39960944652557373,0.560909628868103,-0.05766722187399864,0.5731216669082642,0.465882271528244,-0.011374817229807377,0.54542475938797,0.33463841676712036,-0.022346626967191696,0.5327376127243042,0.2542957067489624,-0.032671138644218445,0.5237482786178589,0.18805739283561707,-0.042337775230407715,0.6222270727157593,0.45159241557121277,-0.01595086231827736,0.6133411526679993,0.3033967912197113,-0.02282836101949215,0.6092417240142822,0.2127828747034073,-0.03254234790802002,0.605410635471344,0.1417926847934723,-0.041058048605918884,0.6703144311904907,0.47703978419303894,-0.025884542614221573,0.6846076250076294,0.34219053387641907,-0.043751247227191925,0.6910014152526855,0.25108039379119873,-0.06054224446415901,0.6939795017242432,0.16837626695632935,-0.07300090789794922,0.713085412979126,0.5336684584617615,-0.038230642676353455,0.7552467584609985,0.45718395709991455,-0.06080975756049156,0.7829368710517883,0.400858074426651,-0.07399028539657593,0.8055802583694458,0.34273603558540344,-0.08296256512403488
Blank,0.6413180232048035,0.833655595779419,4.806311153515708e-07,0.5753176808357239,0.7766606211662292,-0.02765636332333088,0.5118328332901001,0.6664178371429443,-0.04010874405503273,0.4526841938495636,0.5991582870483398,-0.051792699843645096,0.40104469656944275,0.5626828670501709,-0.06333527714014053,0.575266420841217,0.4661562144756317,-0.012011953629553318,0.5480161905288696,0.33566930890083313,-0.023317521438002586,0.5356327891349792,0.2555731534957886,-0.03362298011779785,0.5275372266769409,0.18995769321918488,-0.0432470329105854,0.6240453124046326,0.45229482650756836,-0.01673687994480133,0.6159458160400391,0.30306321382522583,-0.02347291260957718,0.6119775176048279,0.21239686012268066,-0.032613933086395264,0.6087265610694885,0.14097392559051514,-0.04079904779791832,0.6719173789024353,0.47773855924606323,-0.027011681348085403,0.6868675351142883,0.34018033742904663,-0.045193348079919815,0.6938015818595886,0.24893981218338013,-0.061743173748254776,0.69753497838974,0.16659952700138092,-0.07407660037279129,0.7142427563667297,0.5345053672790527,-0.0398174449801445,0.757374107837677,0.45793813467025757,-0.06348637491464615,0.7859620451927185,0.40072622895240784,-0.07738039642572403,0.8097912669181824,0.34199604392051697,-0.08672260493040085
Blank,0.6437596678733826,0.8341737389564514,4.724649045328988e-07,0.5778223872184753,0.775590181350708,-0.02791525050997734,0.5150824785232544,0.6652438044548035,-0.0406283363699913,0.4555613696575165,0.5972966551780701,-0.05259786546230316,0.40388286113739014,0.559370219707489,-0.06436862051486969,0.5778319835662842,0.4664779007434845,-0.012577809393405914,0.5494257211685181,0.3346167802810669,-0.024651382118463516,0.536522388458252,0.25335806608200073,-0.03517521172761917,0.5285477638244629,0.18743160367012024,-0.04470527917146683,0.6265063881874084,0.45244401693344116,-0.01701744645833969,0.6181595325469971,0.30333346128463745,-0.024190979078412056,0.614180326461792,0.2118050754070282,-0.03303735330700874,0.6109374165534973,0.13943980634212494,-0.040777433663606644,0.6744808554649353,0.4780295491218567,-0.027064895257353783,0.6900787949562073,0.3398812413215637,-0.04528217390179634,0.6972871422767639,0.2485206425189972,-0.06107275187969208,0.7011944055557251,0.16582916676998138,-0.07266528904438019,0.7168678641319275,0.5350130796432495,-0.039699193090200424,0.7603590488433838,0.45853742957115173,-0.06324620544910431,0.788502037525177,0.4004838168621063,-0.07667814940214157,0.8120349049568176,0.3406110405921936,-0.0854550451040268
Blank,0.6439149379730225,0.8318707942962646,4.88828447942069e-07,0.5789680480957031,0.773620069026947,-0.029003500938415527,0.5164700150489807,0.6643303632736206,-0.042412158101797104,0.4569944441318512,0.597209632396698,-0.054891251027584076,0.4058719277381897,0.559309184551239,-0.0671275407075882,0.5789979100227356,0.46456247568130493,-0.013544612564146519,0.5507793426513672,0.33282703161239624,-0.026022346690297127,0.5378720164299011,0.252214640378952,-0.03691261261701584,0.5296856760978699,0.18617503345012665,-0.04674061760306358,0.6279658675193787,0.4503572881221771,-0.01766553893685341,0.6201485395431519,0.30173611640930176,-0.025283541530370712,0.6157780289649963,0.2105434238910675,-0.03464839607477188,0.6121136546134949,0.13812342286109924,-0.04278843477368355,0.675835907459259,0.47609585523605347,-0.027460923418402672,0.6925051808357239,0.3373013436794281,-0.046080153435468674,0.6996453404426575,0.24586236476898193,-0.06226317211985588,0.7033756971359253,0.16243362426757812,-0.07416887581348419,0.7179073095321655,0.5337244868278503,-0.03990841284394264,0.7620356678962708,0.4577616751194,-0.06406661123037338,0.7905862927436829,0.39923328161239624,-0.07792452722787857,0.8142424821853638,0.3383040130138397,-0.08696814626455307
Blank,0.6434223055839539,0.8322972655296326,4.667558926030324e-07,0.5781170129776001,0.7735403180122375,-0.02726389840245247,0.5156797766685486,0.6626719236373901,-0.03946629539132118,0.45678654313087463,0.5950192809104919,-0.05103231221437454,0.40562817454338074,0.5588763356208801,-0.06251738965511322,0.5790753960609436,0.4651985168457031,-0.011566989123821259,0.5511912703514099,0.33444705605506897,-0.023301826789975166,0.5383971929550171,0.2545838952064514,-0.03379785269498825,0.5304412245750427,0.1895207315683365,-0.04346068203449249,0.6277289986610413,0.4504072964191437,-0.016377246007323265,0.6193305850028992,0.3012882471084595,-0.023683667182922363,0.6149616241455078,0.20989848673343658,-0.033013153821229935,0.6114990711212158,0.13788612186908722,-0.04110628738999367,0.6754775047302246,0.47570866346359253,-0.026728643104434013,0.6920211315155029,0.3347522020339966,-0.04548542946577072,0.6996370553970337,0.24351288378238678,-0.062158793210983276,0.7038923501968384,0.1610489785671234,-0.0743485689163208,0.7176845073699951,0.5331717133522034,-0.03951933607459068,0.7626581788063049,0.45788440108299255,-0.0641469657421112,0.7917452454566956,0.3990788161754608,-0.07859956473112106,0.8158566355705261,0.33821865916252136,-0.08801057934761047
Blank,0.6433127522468567,0.8335450887680054,4.5421322170113854e-07,0.5778852105140686,0.7759841680526733,-0.027445636689662933,0.5149633884429932,0.6648911833763123,-0.039551250636577606,0.456050843000412,0.5965550541877747,-0.050940532237291336,0.40504682064056396,0.5595933794975281,-0.06229398399591446,0.578049898147583,0.46669718623161316,-0.012448388151824474,0.5496333241462708,0.3352208137512207,-0.02461150661110878,0.5366418361663818,0.25446921586990356,-0.03525492176413536,0.528597891330719,0.18888896703720093,-0.045001570135354996,0.6265180110931396,0.4510079026222229,-0.017102500423789024,0.6177142858505249,0.30100277066230774,-0.02492091991007328,0.6128605008125305,0.2092912346124649,-0.03437544032931328,0.6089358329772949,0.13653066754341125,-0.042518191039562225,0.6742656230926514,0.47553256154060364,-0.027278155088424683,0.6910564303398132,0.3336006999015808,-0.04653126001358032,0.6988000273704529,0.2421419471502304,-0.06372329592704773,0.7032226920127869,0.1595453917980194,-0.07625354826450348,0.716528594493866,0.5327057838439941,-0.03987453132867813,0.7618356943130493,0.45787370204925537,-0.0650910884141922,0.7911659479141235,0.3994210362434387,-0.08019434660673141,0.8156367540359497,0.3386174142360687,-0.09004858881235123
Blank,0.6417351961135864,0.8329961895942688,4.6851852175677777e-07,0.5776318311691284,0.7762056589126587,-0.028161130845546722,0.5148851871490479,0.6657097339630127,-0.0406617745757103,0.4558098316192627,0.5986618995666504,-0.0522160604596138,0.404610276222229,0.5621686577796936,-0.06383101642131805,0.5777074098587036,0.46681714057922363,-0.013980032876133919,0.5496293306350708,0.3347491919994354,-0.026334259659051895,0.537019670009613,0.254064679145813,-0.03735426813364029,0.5290595889091492,0.18797756731510162,-0.0475211963057518,0.6266492605209351,0.45197054743766785,-0.01857340708374977,0.6186721324920654,0.30142873525619507,-0.02683771401643753,0.6142743229866028,0.20885592699050903,-0.03735326603055,0.6104999780654907,0.13575752079486847,-0.04651844501495361,0.6744002103805542,0.47743919491767883,-0.028612803667783737,0.6914260387420654,0.3359355926513672,-0.04816671833395958,0.6991842985153198,0.24324369430541992,-0.06628662347793579,0.7034447193145752,0.1586182862520218,-0.07968884706497192,0.7164893746376038,0.5352956056594849,-0.041036929935216904,0.7614919543266296,0.4590109884738922,-0.06617715209722519,0.7907106876373291,0.39958280324935913,-0.08141352981328964,0.8147462606430054,0.3376788794994354,-0.09165498614311218
Blank,0.6419881582260132,0.832603931427002,4.610112682712497e-07,0.5771905779838562,0.7748785018920898,-0.027935219928622246,0.5147933959960938,0.6640218496322632,-0.04072960838675499,0.45576873421669006,0.5964881181716919,-0.05270444229245186,0.40450605750083923,0.5594034790992737,-0.06473211199045181,0.5773069262504578,0.46574971079826355,-0.013881625607609749,0.5491780638694763,0.33454954624176025,-0.02671450935304165,0.5364670753479004,0.2540227770805359,-0.03787530958652496,0.5283634066581726,0.18851180374622345,-0.047974593937397,0.6260527968406677,0.4507586658000946,-0.018635904416441917,0.6178842782974243,0.3008517026901245,-0.02721676416695118,0.613222599029541,0.20916131138801575,-0.03734373673796654,0.6091409921646118,0.13593687117099762,-0.04597145691514015,0.6737825274467468,0.47621655464172363,-0.028867341578006744,0.6908345818519592,0.33421748876571655,-0.048919301480054855,0.6988317966461182,0.24215169250965118,-0.06662295013666153,0.7033387422561646,0.15811629593372345,-0.07944480329751968,0.7157447934150696,0.5343953371047974,-0.041456565260887146,0.7612003087997437,0.45863059163093567,-0.06716760247945786,0.7909470200538635,0.3996373116970062,-0.08234085142612457,0.8156720399856567,0.33787253499031067,-0.0922529399394989
